0.524,0.765,0.869,0.898,0.679
0.343,0.727,0.407,0.411,0.570
0.877,0.676,0.604,0.527,0.590
0.512,0.014,0.246,0.121,0.633
0.268,0.190,0.456,0.351,0.325
0.531,0.483,0.191,0.027,0.125
0.874,0.679,0.365,0.879,0.199
0.613,0.897,0.986,0.073,0.443
0.197,0.045,0.428,0.857,0.287
0.208,0.567,0.464,0.710,0.815
0.697,0.402,0.946,0.835,0.577
0.658,0.958,0.344,0.037,0.937
0.041,0.084,0.698,0.204,0.451
0.776,0.902,0.964,0.772,0.864
0.682,0.745,0.756,0.360,0.316
0.088,0.735,0.969,0.776,0.076
0.887,0.763,0.021,0.029,0.994
0.047,0.923,0.181,0.333,0.118
0.036,0.586,0.080,0.899,0.590
0.177,0.003,0.289,0.576,0.887
0.906,0.454,0.167,0.096,0.976
0.449,0.253,0.598,0.608,0.721
0.777,0.372,0.533,0.439,0.220
0.427,0.133,0.678,0.472,0.652
0.913,0.077,0.146,0.628,0.060
0.780,0.671,0.413,0.901,0.128
0.524,0.810,0.462,0.183,0.885
0.368,0.500,0.481,0.936,0.127
0.148,0.063,0.521,0.095,0.749
0.103,0.524,0.732,0.154,0.552
0.955,0.100,0.852,0.547,0.588
0.756,0.295,0.908,0.768,0.963
0.809,0.903,0.814,0.682,0.565
0.325,0.399,0.236,0.066,0.118
0.035,0.128,0.132,0.711,0.070
0.258,0.031,0.144,0.256,0.495
0.000,0.257,0.584,0.060,0.342
0.304,0.922,0.063,0.671,0.506
0.923,0.164,0.338,0.479,0.563
0.718,0.496,0.123,0.970,0.773
0.915,0.780,0.657,0.800,0.623
0.567,0.749,0.957,0.369,0.468
0.466,0.343,0.975,0.763,0.016
0.740,0.022,0.256,0.636,0.863
0.019,0.154,0.213,0.856,0.582
0.539,0.598,0.223,0.427,0.916
0.937,0.864,0.335,0.915,0.543
0.420,0.037,0.206,0.675,0.462
0.438,0.211,0.410,0.905,0.575
0.184,0.815,0.350,0.694,0.856
0.227,0.605,0.209,0.029,0.327
0.240,0.635,0.164,0.506,0.112
0.481,0.500,0.460,0.286,0.346
0.429,0.386,0.495,0.550,0.203
0.782,0.441,0.456,0.532,0.023
0.474,0.370,0.500,0.221,0.624
0.771,0.193,0.779,0.293,0.398
0.023,0.639,0.743,0.133,0.522
0.924,0.692,0.915,0.217,0.904
0.394,0.668,0.555,0.399,0.980
0.701,0.179,0.548,0.642,0.460
0.241,0.309,0.812,0.334,0.729
0.417,0.352,0.726,0.402,0.391
0.091,0.435,0.992,0.681,0.658
0.304,0.167,0.752,0.637,0.580
0.037,0.161,0.517,0.860,0.343
0.604,0.880,0.946,0.472,0.619
0.194,0.104,0.696,0.056,0.127
0.131,0.657,0.933,0.955,0.328
0.972,0.392,0.545,0.709,0.126
0.648,0.714,0.557,0.571,0.235
0.788,0.435,0.422,0.511,0.556
0.826,0.822,0.207,0.209,0.573
0.391,0.751,0.728,0.925,0.397
0.933,0.884,0.616,0.286,0.287
0.065,0.185,0.358,0.847,0.431
0.097,0.222,0.144,0.910,0.769
0.823,0.958,0.079,0.850,0.673
0.308,0.043,0.773,0.155,0.292
0.946,0.022,0.335,0.620,0.169
0.728,0.316,0.231,0.724,0.285
0.759,0.245,0.040,0.546,0.710
0.313,0.338,0.894,0.989,0.030
0.948,0.464,0.118,0.379,0.484
0.741,0.292,0.617,0.865,0.418
0.859,0.384,0.771,0.417,0.412
0.586,0.578,0.080,0.193,0.469
0.179,0.205,0.443,0.930,0.951
0.971,0.305,0.212,0.705,0.331
0.319,0.481,0.839,0.522,0.499
0.463,0.869,0.310,0.846,0.410
0.368,0.623,0.822,0.669,0.399
0.773,0.380,0.106,0.774,0.609
0.192,0.364,0.633,0.278,0.509
0.746,0.493,0.362,0.208,0.365
0.435,0.240,0.103,0.020,0.192
0.497,0.234,0.817,0.906,0.227
0.332,0.531,0.018,0.284,0.951
0.232,0.470,0.644,0.770,0.716
0.223,0.413,0.558,0.611,0.643
0.410,0.311,0.136,0.421,0.065
0.578,0.519,0.829,0.056,0.254
0.716,0.076,0.845,0.428,0.486
0.312,0.342,0.878,0.190,0.907
0.751,0.880,0.270,0.069,0.388
0.307,0.054,0.864,0.663,0.764
0.582,0.333,0.493,0.780,0.415
0.423,0.095,0.025,0.554,0.736
0.222,0.427,0.028,0.524,0.424
0.809,0.131,0.587,0.727,0.052
0.681,0.507,0.996,0.835,0.901
0.718,0.252,0.424,0.032,0.268
0.995,0.138,0.059,0.308,0.580
0.524,0.236,0.147,0.958,0.611
0.892,0.300,0.819,0.087,0.226
0.286,0.603,0.008,0.215,0.968
0.033,0.752,0.156,0.072,0.594
0.358,0.559,0.240,0.550,0.409
0.920,0.398,0.076,0.489,0.656
0.097,0.244,0.054,0.542,0.353
0.836,0.991,0.964,0.811,0.732
0.988,0.252,0.667,0.138,0.707
0.411,0.903,0.807,0.932,0.429
0.356,0.469,0.431,0.724,0.374
0.374,0.920,0.377,0.828,0.420
0.197,0.656,0.280,0.249,0.683
0.664,0.753,0.739,0.634,0.384
0.909,0.376,0.755,0.433,0.145
0.475,0.798,0.739,0.044,0.617
0.742,0.369,0.663,0.847,0.465
0.129,0.415,0.992,0.531,0.499
0.805,0.433,0.469,0.272,0.194
0.247,0.148,0.539,0.749,0.197
0.954,0.081,0.876,0.472,0.189
0.950,0.152,0.912,0.247,0.875
0.524,0.773,0.465,0.472,0.062
0.764,0.854,0.901,0.931,0.314
0.932,0.648,0.914,0.708,0.935
0.237,0.537,0.699,0.761,0.957
0.873,0.745,0.793,0.027,0.508
0.016,0.984,0.995,0.389,0.664
0.913,0.342,0.016,0.384,0.010
0.184,0.986,0.640,0.596,0.624
0.648,0.844,0.107,0.700,0.753
0.002,0.570,0.073,0.003,0.644
0.720,0.849,0.946,0.370,0.054
0.852,0.804,0.162,0.430,0.973
0.577,0.095,0.427,0.630,0.407
0.602,0.978,0.907,0.023,0.130
0.084,0.594,0.808,0.522,0.796
0.668,0.822,0.869,0.318,0.270
0.894,0.172,0.517,0.384,0.185
0.648,0.800,0.546,0.953,0.006
0.071,0.528,0.873,0.090,0.906
0.949,0.021,0.566,0.460,0.447
0.370,0.849,0.257,0.448,0.098
0.434,0.432,0.378,0.762,0.596
0.600,0.549,0.789,0.421,0.749
0.737,0.972,0.214,0.347,0.182
0.840,0.925,0.667,0.606,0.731
0.093,0.819,0.344,0.738,0.005
0.014,0.682,0.713,0.088,0.413
0.026,0.511,0.391,0.953,0.452
0.806,0.637,0.496,0.348,0.803
0.760,0.766,0.624,0.309,0.201
0.604,0.342,0.179,0.007,0.009
0.746,0.079,0.203,0.106,0.194
0.985,0.810,0.042,0.781,0.658
0.900,0.638,0.012,0.887,0.440
0.857,0.500,0.396,0.138,0.928
0.531,0.162,0.940,0.279,0.027
0.851,0.002,0.035,0.972,0.265
0.116,0.628,0.061,0.538,0.733
0.774,0.948,0.796,0.787,0.134
0.021,0.304,0.189,0.562,0.546
0.255,0.550,0.239,0.648,0.238
0.664,0.557,0.978,0.734,0.573
0.955,0.703,0.172,0.913,0.343
0.835,0.578,0.234,0.863,0.130
0.389,0.577,0.207,0.448,0.309
0.827,0.306,0.195,0.433,0.012
0.716,0.232,0.190,0.377,0.170
0.738,0.538,0.196,0.993,0.518
0.490,0.751,0.806,0.239,0.413
0.060,0.328,0.936,0.935,0.741
0.465,0.465,0.421,0.337,0.022
0.651,0.594,0.313,0.764,0.031
0.744,0.262,0.143,0.806,0.886
0.677,0.126,0.495,0.387,0.679
0.531,0.663,0.041,0.648,0.353
0.788,0.010,0.281,0.862,0.209
0.590,0.812,0.371,0.686,0.664
0.874,0.016,0.878,0.623,0.170
0.126,0.695,0.762,0.336,0.408
0.360,0.258,0.712,0.286,0.220
0.937,0.641,0.731,0.846,0.825
0.225,0.426,0.782,0.419,0.004
0.942,0.936,0.442,0.565,0.517
0.785,0.339,0.024,0.008,0.710
0.550,0.481,0.912,0.990,0.488
0.746,0.617,0.835,0.155,0.246
0.007,0.816,0.762,0.151,0.896
0.783,0.299,0.467,0.897,0.640
0.382,0.992,0.828,0.608,0.954
0.684,0.731,0.658,0.359,0.774
0.694,0.361,0.273,0.344,0.373
0.676,0.258,0.230,0.520,0.534
0.557,0.436,0.457,0.408,0.633
0.042,0.053,0.408,0.614,0.974
0.314,0.522,0.576,0.113,0.525
0.955,0.840,0.513,0.850,0.424
0.669,0.984,0.747,0.379,0.031
0.692,0.075,0.742,0.986,0.876
0.221,0.482,0.603,0.128,0.837
0.914,0.645,0.119,0.454,0.224
0.702,0.598,0.325,0.760,0.251
0.244,0.227,0.677,0.861,0.621
0.692,0.554,0.339,0.926,0.243
0.093,0.008,0.172,0.542,0.431
0.689,0.613,0.753,0.147,0.796
0.935,0.986,0.568,0.391,0.146
0.430,0.109,0.534,0.400,0.567
0.359,0.400,0.059,0.474,0.688
0.569,0.983,0.487,0.435,0.946
0.572,0.193,0.580,0.582,0.471
0.329,0.882,0.636,0.333,0.939
0.244,0.921,0.583,0.725,0.262
0.207,0.140,0.265,0.814,0.097
0.022,0.647,0.498,0.616,0.163
0.269,0.022,0.987,0.335,0.106
0.229,0.141,0.206,0.048,0.865
0.565,0.954,0.213,0.876,0.721
0.208,0.290,0.079,0.258,0.478
0.751,0.178,0.008,0.199,0.715
0.526,0.094,0.463,0.641,0.380
0.808,0.078,0.340,0.023,0.113
0.650,0.461,0.554,0.757,0.602
0.875,0.102,0.925,0.977,0.412
0.939,0.333,0.152,0.126,0.993
0.513,0.941,0.065,0.688,0.670
0.858,0.004,0.117,0.040,0.152
0.751,0.980,0.187,0.164,0.164
0.329,0.437,0.999,0.582,0.335
0.397,0.552,0.508,0.426,0.360
0.509,0.494,0.733,0.864,0.093
0.164,1.000,0.832,0.304,0.824
0.286,0.984,0.323,0.407,0.242
0.108,0.241,0.935,0.681,0.125
0.587,0.655,0.943,0.587,0.549
0.576,0.700,0.539,0.593,0.614
0.702,0.072,0.120,0.427,0.881
0.823,0.706,0.460,0.633,0.069
0.948,0.502,0.873,0.495,0.910
0.326,0.374,0.183,0.390,0.319
0.641,0.525,0.549,0.701,0.434
0.669,0.770,0.667,0.433,0.818
0.388,0.967,0.093,0.806,0.247
0.902,0.235,0.827,0.861,0.400
0.561,0.985,0.725,0.877,0.850
0.522,0.066,0.966,0.258,0.476
0.189,0.023,0.419,0.828,0.877
0.686,0.865,0.887,0.920,0.123
0.073,0.606,0.502,0.443,0.596
0.435,0.397,0.893,0.651,0.492
0.339,0.522,0.773,0.641,0.196
0.327,0.136,0.241,0.664,0.684
0.336,0.703,0.074,0.467,0.854
0.271,0.707,0.672,0.559,0.739
0.019,0.228,0.000,0.499,0.899
0.839,0.894,0.672,0.916,0.785
0.665,0.063,0.198,0.058,0.460
0.444,0.092,0.374,0.388,0.042
0.965,0.815,0.288,0.701,0.858
0.519,0.280,0.197,0.562,0.074
0.878,0.691,0.385,0.661,0.881
0.984,0.952,0.205,0.891,0.981
0.335,0.196,0.744,0.416,0.783
0.492,0.653,0.932,0.873,0.541
0.162,0.568,0.650,0.779,0.828
0.036,0.326,0.464,0.487,0.972
0.462,0.879,0.344,0.178,0.298
0.922,0.870,0.913,0.488,0.941
0.294,0.697,0.447,0.821,0.662
0.607,0.412,0.683,0.597,0.528
0.662,0.026,0.028,0.997,0.162
0.871,0.043,0.693,0.350,0.176
0.618,0.221,0.432,0.188,0.095
0.596,0.795,0.511,0.209,0.635
0.836,0.072,0.145,0.373,0.474
0.002,0.965,0.398,0.889,0.649
0.303,0.770,0.036,0.852,0.170
0.448,0.485,0.102,0.731,0.444
0.227,0.042,0.577,0.122,0.769
0.425,0.101,0.875,0.841,0.044
0.354,0.508,0.172,0.128,0.417
0.722,0.106,0.265,0.904,0.933
0.269,0.739,0.611,0.017,0.645
0.918,0.752,0.152,0.537,0.905
0.233,0.959,0.701,0.002,0.722
0.191,0.149,0.227,0.191,0.447
0.346,0.721,0.478,0.616,0.201
0.175,0.559,0.404,0.710,0.056
0.451,0.457,0.915,0.405,0.028
0.668,0.471,0.645,0.266,0.175
0.724,0.674,0.572,0.758,0.043
0.418,0.044,0.713,0.243,0.921
0.304,0.280,0.034,0.279,0.113
0.368,0.899,0.500,0.868,0.768
0.660,0.977,0.783,0.862,0.186
0.120,0.488,0.966,0.548,0.413
0.314,0.939,0.803,0.757,0.075
0.222,0.064,0.186,0.563,0.133
0.709,0.035,0.844,0.005,0.016
0.432,0.477,0.553,0.409,0.242
0.543,0.465,0.488,0.730,0.678
0.162,0.544,0.185,0.189,0.377
0.508,0.737,0.870,0.136,0.090
0.941,0.973,0.785,0.033,0.254
0.336,0.493,0.776,0.954,0.859
0.721,0.650,0.109,0.831,0.789
0.113,0.425,0.940,0.582,0.486
0.346,0.958,0.870,0.496,0.623
0.052,0.645,0.238,0.492,0.690
0.386,0.393,0.980,0.786,0.038
0.227,0.555,0.737,0.168,0.355
0.985,0.149,0.124,0.739,0.106
0.373,0.357,0.604,0.756,0.022
0.962,0.075,0.768,0.539,0.030
0.018,0.312,0.814,0.219,0.410
0.301,0.033,0.809,0.167,0.192
0.137,0.788,0.647,0.947,0.174
0.150,0.668,0.328,0.662,0.540
0.858,0.128,0.295,0.554,0.051
0.467,0.064,0.100,0.045,0.957
0.192,0.061,0.071,0.542,0.616
0.515,0.776,0.997,0.906,0.723
0.792,0.500,0.029,0.851,0.400
0.210,0.625,0.171,0.064,0.188
0.068,0.577,0.406,0.867,0.258
0.828,0.548,0.184,0.544,0.245
0.196,0.595,0.370,0.469,0.304
0.819,0.308,0.954,0.695,0.375
0.288,0.352,0.416,0.829,0.230
0.851,0.433,0.481,0.486,0.754
0.330,0.257,0.085,0.633,0.191
0.118,0.653,0.562,0.042,0.722
0.813,0.844,0.437,0.905,0.548
0.012,0.987,0.505,0.979,0.875
0.047,0.150,0.468,0.394,0.525
0.773,0.604,0.220,0.996,0.829
0.431,0.078,0.479,0.867,0.955
0.584,0.924,0.831,0.855,0.810
0.949,0.159,0.383,0.509,0.833
0.425,0.658,0.109,0.186,0.222
0.983,0.290,0.746,0.726,0.266
0.805,0.439,0.497,0.373,0.737
0.602,0.783,0.714,0.284,0.775
0.871,0.255,0.937,0.802,0.711
0.783,0.754,0.796,0.720,0.862
0.882,0.555,0.142,0.278,0.816
0.890,0.118,0.656,0.213,0.793
0.044,0.567,0.929,0.600,0.374
0.002,0.257,0.991,0.746,0.594
0.803,0.423,0.669,0.005,0.815
0.622,0.079,0.219,0.903,0.277
0.213,0.170,0.333,0.338,0.198
0.074,0.315,0.917,0.694,0.565
0.619,0.420,0.852,0.500,0.731
0.754,0.954,0.102,0.132,0.439
0.215,0.679,0.066,0.261,0.220
0.777,0.891,0.237,0.579,0.563
0.739,0.568,0.874,0.851,0.641
0.023,0.463,0.917,0.194,0.471
0.292,0.219,0.902,0.212,0.158
0.269,0.138,0.254,0.620,0.528
0.109,0.963,0.129,0.090,0.619
0.022,0.814,0.253,0.362,0.321
0.783,0.600,0.574,0.536,0.131
0.473,0.163,0.908,0.237,0.723
0.558,0.560,0.320,0.864,0.043
0.564,0.476,0.843,0.240,0.232
0.358,0.500,0.246,0.403,0.777
0.931,0.779,0.557,0.328,0.851
0.111,0.182,0.659,0.760,0.114
0.765,0.725,0.486,0.978,0.055
0.938,0.425,0.076,0.937,0.825
0.788,0.994,0.583,0.377,0.148
0.133,0.943,0.082,0.985,0.346
0.379,0.389,0.932,0.092,0.576
0.513,0.087,0.016,0.841,0.166
0.928,0.233,0.159,0.583,0.558
0.960,0.703,0.664,0.762,0.052
0.333,0.842,0.964,0.550,0.716
0.554,0.454,0.452,0.373,0.181
0.057,0.154,0.144,0.214,0.721
0.219,0.170,0.464,0.475,0.609
0.754,0.666,0.785,0.073,0.339
0.318,0.111,0.972,0.943,0.822
0.865,0.984,0.462,0.100,0.158
0.899,0.456,0.250,0.279,0.136
0.198,0.412,0.496,0.897,0.941
0.110,0.247,0.954,0.908,0.546
0.735,0.531,0.115,0.748,0.137
0.221,0.600,0.944,0.078,0.410
0.680,0.389,0.039,0.131,0.763
0.077,0.152,0.412,0.711,0.448
0.482,0.478,0.142,0.323,0.884
0.625,0.557,0.023,0.218,0.958
0.286,0.942,0.618,0.064,0.892
0.840,0.342,0.466,0.651,0.373
0.219,0.194,0.244,0.091,0.291
0.998,0.692,0.737,0.010,0.586
0.655,0.321,0.229,0.579,0.440
0.394,0.403,0.607,0.470,0.363
0.495,0.630,0.735,0.775,0.519
0.953,0.677,0.768,0.829,0.321
0.951,0.641,0.209,0.676,0.570
0.781,0.729,0.296,0.784,0.101
0.875,0.595,0.770,0.620,0.529
0.944,0.042,0.864,0.707,0.120
0.583,0.829,0.050,0.897,0.736
0.430,0.990,0.548,0.404,0.553
0.213,0.693,0.928,0.428,0.122
0.915,0.956,0.186,0.322,0.599
0.004,0.076,0.852,0.825,0.955
0.742,0.876,0.706,0.262,0.353
0.447,0.755,0.958,0.276,0.971
0.557,0.753,0.155,0.579,0.730
0.639,0.620,0.918,0.917,0.961
0.472,0.312,0.743,0.914,0.788
0.183,0.066,0.086,0.869,0.481
0.550,0.001,0.550,0.876,0.670
0.040,0.285,0.428,0.122,0.743
0.317,0.314,0.369,0.898,0.753
0.565,0.075,0.469,0.021,0.961
0.241,0.645,0.459,0.612,0.364
0.604,0.471,0.338,0.153,0.414
0.238,0.219,0.172,0.752,0.313
0.305,0.054,0.467,0.984,0.226
0.863,0.094,0.109,0.302,0.746
0.335,0.215,0.267,0.276,0.461
0.993,0.047,0.277,0.273,0.554
0.104,0.264,0.783,0.686,0.499
0.194,0.092,0.357,0.911,0.296
0.876,0.967,0.942,0.702,0.428
0.863,0.059,0.670,0.238,0.690
0.669,0.665,0.369,0.590,0.047
0.388,0.171,0.411,0.448,0.938
0.525,0.577,0.313,0.508,0.215
0.156,0.969,0.997,0.132,0.148
0.411,0.992,0.797,0.261,0.239
0.415,0.874,0.418,0.374,0.364
0.387,0.161,0.108,0.764,0.671
0.948,0.448,0.544,0.753,0.546
0.056,0.691,0.359,0.597,0.177
0.486,0.272,0.900,0.715,0.063
0.797,0.418,0.811,0.033,0.568
0.584,0.329,0.597,0.036,0.405
0.136,0.491,0.027,0.198,0.487
0.933,0.611,0.885,0.139,0.311
0.477,0.661,0.335,0.154,0.133
0.890,0.724,0.689,0.626,0.515
0.875,0.971,0.572,0.046,0.056
0.495,0.584,0.022,0.608,0.531
0.984,0.776,0.320,0.262,0.568
0.896,0.191,0.503,0.076,0.468
0.973,0.848,0.215,0.425,0.066
0.814,0.360,0.389,0.259,0.922
0.853,0.660,0.399,0.550,0.636
0.370,0.577,0.631,0.247,0.417
0.750,0.471,0.845,0.388,0.266
0.672,0.615,0.215,0.609,0.493
0.999,0.789,0.404,0.659,0.458
0.330,0.569,0.499,0.323,0.074
0.007,0.331,0.494,0.968,0.643
0.837,0.075,0.161,0.073,0.469
0.349,0.159,0.992,0.177,0.639
0.877,0.604,0.371,0.326,0.080
0.127,0.569,0.110,0.303,0.298
0.391,0.281,0.813,0.535,0.362
0.112,0.677,0.132,0.428,0.131
0.247,0.689,0.308,0.748,0.621
0.156,0.470,0.595,0.160,0.431
0.789,0.912,0.940,0.655,0.615
0.408,0.576,0.728,0.730,0.692
0.944,0.404,0.738,0.762,0.360
0.596,0.528,0.322,0.108,0.630
0.592,0.936,0.756,0.084,0.245
0.403,0.058,0.935,0.242,0.542
0.925,0.723,0.809,0.781,0.480
0.517,0.769,0.788,0.679,0.033
0.086,0.745,0.743,0.543,0.516
0.073,0.795,0.971,0.621,0.190
0.294,0.931,0.610,0.899,0.722
0.919,0.990,0.094,0.965,0.138
0.735,0.630,0.894,0.314,0.422
0.873,0.479,0.081,0.402,0.203
0.644,0.401,0.831,0.152,0.588
0.351,0.665,0.120,0.321,0.956
0.381,0.392,0.205,0.795,0.426
0.844,0.954,0.650,0.642,0.955
0.698,0.069,0.542,0.673,0.640
0.234,0.314,0.315,0.993,0.157
0.559,0.126,0.845,0.683,0.985
0.023,0.566,0.659,0.670,0.047
0.212,0.007,0.551,0.436,0.643
0.146,0.970,0.061,0.852,0.828
0.020,0.764,0.431,0.777,0.569
0.802,0.456,0.702,0.073,0.462
0.195,0.330,0.121,0.415,0.282
0.405,0.521,0.236,0.801,0.047
0.986,0.612,0.647,0.554,0.171
0.745,0.620,0.517,0.487,0.016
0.159,0.011,0.226,0.213,0.942
0.385,0.658,0.544,0.509,0.508
0.547,0.741,0.032,0.171,0.059
0.304,0.133,0.575,0.690,0.271
0.581,0.247,0.938,0.198,0.394
0.925,0.241,0.011,0.140,0.392
0.846,0.001,0.512,0.374,0.988
0.893,0.383,0.071,0.505,0.694
0.246,0.559,0.933,0.789,0.530
0.237,0.423,0.468,0.715,0.859
0.538,0.140,0.476,0.101,0.042
0.251,0.906,0.214,0.773,0.879
0.709,0.369,0.631,0.852,0.769
0.164,0.159,0.376,0.982,0.156
0.909,0.229,0.793,0.223,0.231
0.725,0.116,0.775,0.559,0.935
0.429,0.452,0.935,0.669,0.083
0.238,0.857,0.229,0.826,0.681
0.588,0.315,0.443,0.506,0.645
0.267,0.785,0.879,0.327,0.619
0.704,0.170,0.128,0.051,0.785
0.743,0.387,0.626,0.033,0.098
0.227,0.074,0.591,0.150,0.265
0.467,0.857,0.010,0.899,0.189
0.138,0.286,0.750,0.333,0.074
0.957,0.455,0.598,0.597,0.592
0.739,0.390,0.767,0.692,0.305
0.586,0.302,0.872,0.179,0.573
0.582,0.522,0.569,0.261,0.935
0.935,0.388,0.511,0.135,0.754
0.704,0.472,0.885,0.707,0.403
0.379,0.730,0.332,0.663,0.265
0.107,0.979,0.176,0.610,0.725
0.596,0.094,0.256,0.667,0.047
0.872,0.574,0.373,0.533,0.573
0.705,0.352,0.564,0.517,0.856
0.642,0.562,0.831,0.864,0.866
0.210,0.531,0.548,0.707,0.382
0.550,0.405,0.164,0.535,0.959
0.889,0.626,0.176,0.551,0.797
0.120,0.977,0.825,0.781,0.486
0.385,0.148,0.291,0.446,0.104
0.427,0.208,0.368,0.239,0.250
0.645,0.893,0.253,0.700,0.271
0.713,0.773,0.829,0.026,0.740
0.020,0.752,0.073,0.144,0.579
0.101,0.343,0.763,0.686,0.579
0.346,0.338,0.719,0.320,0.268
0.793,0.905,0.066,0.792,0.747
0.817,0.961,0.073,0.326,0.993
0.988,0.495,0.234,0.108,0.486
0.932,0.261,0.856,0.138,0.555
0.169,0.350,0.932,0.435,0.498
0.710,0.795,0.237,0.357,0.716
0.481,0.339,0.752,0.581,0.029
0.543,0.638,0.629,0.363,0.636
0.501,0.739,0.929,0.587,0.245
0.038,0.842,0.801,0.567,0.127
0.686,0.464,0.032,0.695,0.886
0.841,0.099,0.679,0.786,0.943
0.159,0.380,0.269,0.404,0.936
0.747,0.668,0.338,0.249,0.076
0.176,0.450,0.719,0.000,0.215
0.600,0.312,0.548,0.724,0.199
0.391,0.339,0.146,0.149,0.325
0.528,0.178,0.243,0.622,0.635
0.433,0.382,0.252,0.749,0.841
0.134,0.105,0.314,0.730,0.287
0.499,0.701,0.940,0.473,0.111
0.061,0.197,0.336,0.850,0.513
0.906,0.647,0.171,0.884,0.106
0.476,0.882,0.138,0.229,0.737
0.543,0.005,0.779,0.416,0.028
0.206,0.849,0.400,0.519,0.015
0.059,0.671,0.497,0.704,0.684
0.541,0.239,0.142,0.260,0.483
1.000,0.088,0.584,0.055,0.294
0.971,0.341,0.620,0.401,0.369
0.856,0.017,0.518,0.654,0.006
0.340,0.626,0.238,0.588,0.804
0.391,0.699,0.757,0.149,0.538
0.409,0.748,0.413,0.591,0.011
0.303,0.489,0.359,0.835,0.009
0.013,0.527,0.522,0.588,0.679
0.121,0.859,0.091,0.582,0.249
0.341,0.264,0.163,0.891,0.854
0.759,0.445,0.257,0.214,0.609
0.797,0.583,0.936,0.135,0.588
0.368,0.897,0.022,0.857,0.720
0.842,0.382,0.976,0.257,0.117
0.982,0.789,0.234,0.847,0.722
0.557,0.986,0.530,0.664,0.998
0.496,0.881,0.473,0.045,0.404
0.345,0.512,0.471,0.489,0.745
0.932,0.944,0.765,0.590,0.343
0.184,0.718,0.258,0.422,0.555
0.979,0.779,0.622,0.336,0.576
0.355,0.411,0.583,0.749,0.763
0.460,0.206,0.195,0.848,0.563
0.940,0.477,0.452,0.387,0.165
0.439,0.468,0.229,0.944,0.443
0.627,0.052,0.154,0.096,0.866
0.908,0.949,0.501,0.541,0.646
0.693,0.833,0.261,0.423,0.734
0.386,0.801,0.579,0.416,0.206
0.417,0.022,0.716,0.695,0.293
0.182,0.955,0.731,0.958,0.982
0.437,0.996,0.029,0.994,0.755
0.164,0.485,0.156,0.825,0.396
0.800,0.079,0.234,0.264,0.848
0.408,0.320,0.655,0.289,0.958
0.659,0.308,0.198,0.542,0.465
0.758,0.965,0.324,0.321,0.067
0.741,0.564,0.948,0.822,0.492
0.704,0.778,0.858,0.442,0.153
0.514,0.184,0.949,0.067,0.014
0.798,0.776,0.559,0.862,0.009
0.879,0.737,0.560,0.839,0.428
0.037,0.469,0.159,0.508,0.249
0.458,0.542,0.947,0.532,0.841
0.654,0.111,0.932,0.117,0.611
0.885,0.095,0.609,0.050,0.483
0.271,0.198,0.705,0.205,0.049
0.190,0.161,0.499,0.814,0.080
0.136,0.907,0.832,0.328,0.904
0.642,0.040,0.136,0.170,0.038
0.227,0.003,0.450,0.649,0.648
0.120,0.118,0.452,0.826,0.609
0.441,0.608,0.843,0.432,0.767
0.511,0.253,0.788,0.112,0.579
0.822,0.724,0.432,0.806,0.456
0.059,0.154,0.299,0.874,0.651
0.677,0.710,0.726,0.823,0.392
0.208,0.545,0.864,0.082,0.016
0.199,0.268,0.159,0.425,0.003
0.789,0.137,0.972,0.157,0.853
0.652,0.630,0.496,0.716,0.309
0.461,0.191,0.571,0.415,0.335
0.427,0.168,0.259,0.844,0.321
0.062,0.593,0.058,0.588,0.094
0.485,0.063,0.243,0.029,0.268
0.948,0.533,0.421,0.931,0.128
0.198,0.113,0.503,0.182,0.856
0.100,0.289,0.694,0.164,0.258
0.726,0.902,0.533,0.473,0.760
0.422,0.308,0.131,0.806,0.205
0.636,0.528,0.665,0.043,0.006
0.800,0.652,0.015,0.806,0.477
0.097,0.273,0.929,0.385,0.398
0.420,0.431,0.354,0.539,0.241
0.240,0.887,0.083,0.160,0.892
0.912,0.592,0.859,0.360,0.568
0.408,0.674,0.910,0.370,0.037
0.239,0.229,0.639,0.755,0.710
0.022,0.818,0.432,0.581,0.236
0.884,0.950,0.283,0.977,0.055
0.294,0.577,0.123,0.321,0.721
0.115,0.546,0.596,0.815,0.407
0.002,0.586,0.917,0.102,0.861
0.021,0.318,0.828,0.759,0.044
0.569,0.966,0.781,0.575,0.466
0.572,0.914,0.409,0.322,0.818
0.041,0.017,0.159,0.127,0.936
0.243,0.932,0.790,0.615,0.348
0.168,0.155,0.140,0.857,0.658
0.313,0.009,0.474,0.218,0.120
0.472,0.945,0.718,0.664,0.169
0.665,0.485,0.938,0.971,0.862
0.049,0.360,0.908,0.651,0.044
0.686,0.760,0.085,0.713,0.627
0.675,0.421,0.174,0.073,0.470
0.891,0.418,0.848,0.943,0.909
0.645,0.906,0.797,0.887,0.030
0.725,0.628,0.378,0.645,0.954
0.588,0.891,0.003,0.291,0.903
0.041,0.902,0.480,0.560,0.229
0.880,0.068,0.281,0.099,0.326
0.602,0.949,0.705,0.153,0.215
0.161,0.511,0.378,0.570,0.627
0.708,0.941,0.420,0.716,0.487
0.020,0.650,0.576,0.678,0.120
0.908,0.710,0.564,0.808,0.168
0.318,0.185,0.809,0.275,0.749
0.900,0.653,0.401,0.341,0.106
0.623,0.932,0.018,0.519,0.423
0.805,0.284,0.278,0.409,0.165
0.292,0.750,0.562,0.295,0.711
