0.286,0.033,0.617,0.965,0.984,0.205,0.258,0.536,0.078,0.724
0.257,0.440,0.463,0.381,0.524,0.873,0.264,0.291,0.644,0.567
0.285,0.413,0.564,0.915,0.587,0.568,0.183,0.051,0.265,0.091
0.563,0.900,0.804,0.956,0.565,0.860,0.010,0.009,0.444,0.077
0.872,0.695,0.124,0.487,0.144,0.751,0.270,0.171,0.143,0.579
0.882,0.421,0.105,0.917,0.871,0.208,0.982,0.249,0.666,0.777
0.004,0.355,0.925,0.975,0.212,0.873,0.344,0.419,0.463,0.098
0.766,0.241,0.774,0.008,0.928,0.222,0.533,0.286,0.809,0.688
0.384,0.512,0.551,0.857,0.063,0.914,0.140,0.557,0.705,0.225
0.865,0.619,0.818,0.635,0.324,0.427,0.730,0.500,0.143,0.451
0.139,0.045,0.100,0.097,0.334,0.130,0.912,0.636,0.090,0.961
0.982,0.356,0.502,0.381,0.442,0.557,0.521,0.707,0.758,0.739
0.833,0.718,0.434,0.835,0.355,0.814,0.884,0.550,0.987,0.305
0.480,0.224,0.818,0.553,0.311,0.705,0.206,0.337,0.569,0.374
0.936,0.428,0.610,0.325,0.741,0.769,0.263,0.158,0.751,0.301
0.188,0.478,0.365,0.545,0.110,0.201,0.245,0.283,0.857,0.960
0.417,0.014,0.443,0.965,0.052,0.546,0.087,0.947,0.550,0.425
0.033,0.540,0.429,0.168,0.122,0.747,0.767,0.094,0.336,0.764
0.893,0.942,0.150,0.096,0.738,0.703,0.739,0.244,0.599,0.225
0.048,0.636,0.750,0.908,0.640,0.846,0.689,0.709,0.541,0.135
0.376,0.835,0.433,0.886,0.286,0.076,0.806,0.813,0.614,0.262
0.611,0.077,0.546,0.172,0.530,0.514,0.224,0.925,0.545,0.010
0.614,0.644,0.749,0.107,0.311,0.762,0.829,0.456,0.544,0.109
0.547,0.011,0.472,0.063,0.715,0.389,0.387,0.050,0.261,0.741
0.623,0.321,0.665,0.705,0.547,0.720,0.444,0.045,0.495,0.186
0.402,0.367,0.753,0.500,0.403,0.934,0.952,0.210,0.583,0.881
0.614,0.638,0.453,0.187,0.025,0.802,0.211,0.075,0.994,0.014
0.837,0.380,0.142,0.691,0.903,0.577,0.467,0.145,0.784,0.985
0.886,0.103,0.084,0.616,0.263,0.231,0.337,0.003,0.827,0.198
0.162,0.339,0.834,0.928,0.427,0.970,0.094,0.324,0.290,0.625
0.552,0.083,0.415,0.392,0.112,0.450,0.508,0.432,0.316,0.587
0.055,0.171,0.559,0.496,0.372,0.461,0.223,0.245,0.305,0.926
0.540,0.249,0.574,0.328,0.394,0.681,0.391,0.893,0.674,0.002
0.539,0.037,0.918,0.295,0.882,0.774,0.783,0.617,0.367,0.617
0.689,0.937,0.954,0.034,0.591,0.214,0.992,0.186,0.821,0.763
0.012,0.053,0.013,0.111,0.206,0.924,0.607,0.277,0.292,0.759
0.177,0.129,0.658,0.376,0.521,0.356,0.580,0.504,0.648,0.287
0.850,0.349,0.132,0.178,0.526,0.726,0.272,0.533,0.980,0.109
0.763,0.772,0.262,0.602,0.081,0.537,0.146,0.349,0.114,0.989
0.823,0.020,0.200,0.446,0.299,0.441,0.875,0.833,0.358,0.584
0.797,0.297,0.258,0.549,0.480,0.538,0.030,0.929,0.704,0.935
0.329,0.476,0.536,0.415,0.300,0.515,0.418,0.858,0.451,0.452
0.474,0.677,0.236,0.394,0.788,0.281,0.533,0.897,0.184,0.403
0.303,0.919,0.458,0.101,0.838,0.114,0.076,0.384,0.226,0.598
0.772,0.752,0.870,0.057,0.551,0.936,0.897,0.710,0.745,0.816
0.017,0.420,0.250,0.095,0.044,0.402,0.232,0.061,0.982,0.616
0.731,0.817,0.916,0.042,0.942,0.899,0.696,0.875,0.114,0.287
0.273,0.800,0.070,0.507,0.908,0.582,0.438,0.340,0.517,0.376
0.247,0.260,0.639,0.297,0.710,0.903,0.193,0.346,0.025,0.203
0.245,0.609,0.027,0.900,0.794,0.084,0.740,0.698,0.923,0.627
0.060,0.753,0.632,0.462,0.779,0.047,0.857,0.937,0.180,0.257
0.944,0.116,0.372,0.166,0.712,0.422,0.381,0.567,0.423,0.102
0.421,0.271,0.398,0.897,0.758,0.324,0.765,0.475,0.270,0.183
0.662,0.350,0.123,0.995,0.956,0.332,0.981,0.781,0.718,0.855
0.260,0.158,0.480,0.597,0.507,0.034,0.051,0.374,0.826,0.090
0.664,0.621,0.370,0.178,0.740,0.375,0.988,0.136,0.029,0.018
0.591,0.824,0.033,0.185,0.930,0.760,0.698,0.463,0.972,0.283
0.372,0.465,0.063,0.817,0.173,0.812,0.794,0.509,0.058,0.840
0.464,0.264,0.426,0.447,0.648,0.037,0.336,0.954,0.219,0.061
0.637,0.269,0.252,0.846,0.161,0.636,0.282,0.729,0.228,0.031
0.892,0.288,0.361,0.104,0.296,0.980,0.031,0.697,0.408,0.414
0.894,0.739,0.352,0.554,0.070,0.337,0.224,0.096,0.060,0.754
0.700,0.840,0.270,0.075,0.862,0.994,0.341,0.429,0.138,0.922
0.082,0.407,0.233,0.685,0.274,0.502,0.350,0.783,0.427,0.877
0.730,0.391,0.198,0.250,0.182,0.122,0.838,0.594,0.350,0.456
0.020,0.133,0.719,0.098,0.226,0.276,0.004,0.514,0.362,0.707
0.658,0.584,0.527,0.103,0.606,0.226,0.612,0.213,0.785,0.870
0.982,0.121,0.233,0.791,0.017,0.962,0.515,0.060,0.904,0.849
0.343,0.202,0.332,0.456,0.625,0.774,0.252,0.197,0.507,0.289
0.023,0.063,0.919,0.117,0.439,0.548,0.007,0.993,0.823,0.884
0.149,0.784,0.349,0.002,0.194,0.537,0.427,0.078,0.336,0.255
0.147,0.702,0.769,0.337,0.176,0.120,0.077,0.748,0.942,0.634
0.179,0.868,0.528,0.030,0.291,0.121,0.495,0.591,0.064,0.792
0.420,0.941,0.783,0.369,0.604,0.030,0.903,0.618,0.440,0.536
0.453,0.506,0.201,0.970,0.200,0.455,0.307,0.130,0.754,0.541
0.323,0.355,0.823,0.267,0.362,0.474,0.008,0.546,0.009,0.086
0.453,0.217,0.851,0.344,0.923,0.862,0.424,0.505,0.060,0.912
0.322,0.008,0.604,0.113,0.724,0.956,0.759,0.142,0.381,0.925
0.774,0.355,0.371,0.345,0.889,0.606,0.325,0.057,0.275,0.545
0.213,0.387,0.748,0.168,0.339,0.545,0.396,0.831,0.873,0.178
0.013,0.373,0.995,0.345,0.479,0.929,0.951,0.078,0.021,0.276
0.719,0.435,0.916,0.638,0.455,0.581,0.685,0.513,0.915,0.926
0.584,0.228,0.894,0.282,0.953,0.527,0.447,0.493,0.300,0.353
0.459,0.771,0.899,0.421,0.553,0.715,0.086,0.095,0.923,0.826
0.891,0.673,0.602,0.272,0.072,0.662,0.054,0.644,0.246,0.110
0.402,0.175,0.777,0.529,0.230,0.068,0.402,0.725,0.255,0.595
0.761,0.137,0.464,0.476,0.146,0.388,0.501,0.409,0.977,0.682
0.191,0.622,0.333,0.219,0.981,0.984,0.326,0.555,0.482,0.206
0.254,0.875,0.324,0.278,0.414,0.276,0.138,0.711,0.671,0.190
0.203,0.699,0.317,0.058,0.706,0.122,0.281,0.670,0.844,0.187
0.613,0.126,0.887,0.475,0.160,0.664,0.490,0.234,0.020,0.348
0.456,0.122,0.120,0.319,0.979,0.880,0.738,0.740,0.130,0.038
0.908,0.526,0.564,0.357,0.861,0.026,0.028,0.369,0.339,0.750
0.659,0.921,0.745,0.965,0.264,0.306,0.608,0.454,0.417,0.722
0.760,0.026,0.095,0.568,0.317,0.695,0.200,0.849,0.918,0.909
0.678,0.858,0.579,0.066,0.453,0.344,0.682,0.366,0.425,0.965
0.511,0.890,0.474,0.906,0.142,0.013,0.601,0.260,0.859,0.468
0.314,0.808,0.790,0.215,0.416,0.920,0.750,0.632,0.475,0.613
0.482,0.470,0.416,0.520,0.157,0.881,0.024,0.712,0.789,0.237
0.109,0.887,0.320,0.124,0.049,0.569,0.744,0.948,0.780,0.083
0.130,0.402,0.289,0.473,0.573,0.963,0.495,0.390,0.528,0.333
0.770,0.849,0.984,0.448,0.720,0.549,0.585,0.690,0.891,0.662
0.622,0.164,0.809,0.768,0.087,0.247,0.971,0.328,0.732,0.983
0.238,0.872,0.080,0.179,0.859,0.545,0.362,0.712,0.511,0.668
0.839,0.074,0.244,0.015,0.215,0.424,0.432,0.755,0.082,0.673
0.923,0.154,0.295,0.609,0.217,0.294,0.914,0.317,0.399,0.607
0.644,0.814,0.202,0.216,0.448,0.225,0.822,0.514,0.430,0.821
0.898,0.795,0.149,0.060,0.978,0.638,0.315,0.354,0.667,0.948
0.454,0.132,0.588,0.228,0.610,0.631,0.628,0.685,0.556,0.388
0.808,0.388,0.860,0.283,0.335,0.731,0.988,0.678,0.340,0.053
0.573,0.216,0.103,0.053,0.207,0.647,0.393,0.248,0.097,0.496
0.970,0.438,0.816,0.464,0.089,0.801,0.544,0.364,0.346,0.917
0.121,0.595,0.298,0.319,0.708,0.394,0.563,0.845,0.411,0.459
0.144,0.479,0.777,0.409,0.692,0.817,0.163,0.356,0.087,0.357
0.274,0.419,0.862,0.484,0.267,0.553,0.871,0.527,0.528,0.211
0.418,0.930,0.084,0.785,0.128,0.680,0.669,0.635,0.423,0.491
0.795,0.999,0.853,0.130,0.992,0.523,0.564,0.693,0.874,0.603
0.082,0.854,0.644,0.296,0.754,0.510,0.161,0.778,0.710,0.810
0.186,0.342,0.055,0.435,0.337,0.141,0.811,0.679,0.338,0.021
0.234,0.301,0.844,0.698,0.750,0.261,0.175,0.060,0.273,0.002
0.661,0.783,0.510,0.449,0.474,0.475,0.135,0.279,0.057,0.407
0.375,0.946,0.387,0.577,0.742,0.811,0.548,0.262,0.461,0.721
0.458,0.150,0.508,0.927,0.415,0.417,0.312,0.116,0.083,0.772
0.183,0.897,0.280,0.485,0.796,0.185,0.479,0.561,0.306,0.406
0.095,0.944,0.815,0.255,0.065,0.593,0.459,0.030,0.000,0.023
0.864,0.995,0.809,0.408,0.737,0.446,0.175,0.282,0.149,0.170
0.861,0.875,0.712,0.114,0.705,0.881,0.165,0.614,0.824,0.607
0.306,0.638,0.698,0.220,0.578,0.017,0.936,0.273,0.797,0.806
0.910,0.067,0.553,0.650,0.574,0.068,0.934,0.551,0.828,0.499
0.376,0.135,0.709,0.788,0.071,0.989,0.591,0.087,0.364,0.243
0.875,0.186,0.699,0.264,0.854,0.076,0.525,0.131,0.131,0.581
0.058,0.125,0.563,0.681,0.565,0.504,0.561,0.907,0.373,0.751
0.423,0.360,0.500,0.740,0.846,0.208,0.132,0.764,0.558,0.253
0.958,0.638,0.169,0.605,0.662,0.462,0.359,0.137,0.870,0.844
0.589,0.375,0.963,0.233,0.833,0.526,0.706,0.342,0.827,0.628
0.810,0.053,0.542,0.172,0.336,0.962,0.490,0.960,0.762,0.022
0.051,0.593,0.367,0.757,0.378,0.960,0.840,0.622,0.852,0.244
0.589,0.167,0.963,0.990,0.780,0.929,0.889,0.065,0.355,0.803
0.447,0.579,0.840,0.443,0.229,0.974,0.920,0.089,0.857,0.185
0.466,0.013,0.365,0.301,0.738,0.427,0.876,0.915,0.169,0.208
0.296,0.737,0.895,0.157,0.035,0.486,0.880,0.525,0.299,0.520
0.777,0.094,0.052,0.180,0.377,0.521,0.513,0.233,0.888,0.230
0.159,0.338,0.573,0.838,0.205,0.261,0.833,0.046,0.316,0.331
0.619,0.198,0.617,0.053,0.738,0.632,0.909,0.291,0.874,0.515
0.606,0.088,0.184,0.359,0.514,0.738,0.240,0.214,0.997,0.183
0.044,0.384,0.667,0.332,0.470,0.053,0.675,0.479,0.447,0.678
0.777,0.497,0.980,0.633,0.794,0.688,0.382,0.911,0.577,0.786
0.392,0.765,0.927,0.724,0.777,0.464,0.410,0.872,0.702,0.279
0.287,0.317,0.070,0.249,0.755,0.540,0.469,0.986,0.943,0.251
0.149,0.240,0.990,0.313,0.399,0.016,0.146,0.578,0.654,0.673
0.885,0.582,0.621,0.747,0.968,0.665,0.695,0.007,0.504,0.797
0.374,0.156,0.602,0.047,0.682,0.467,0.581,0.699,0.656,0.128
0.624,0.280,0.801,0.573,0.870,0.313,0.887,0.034,0.358,0.905
0.615,0.952,0.800,0.402,0.379,0.473,0.298,0.824,0.736,0.434
0.643,0.176,0.727,0.613,0.330,0.667,0.599,0.384,0.897,0.818
0.944,0.114,0.624,0.787,0.890,0.753,0.933,0.540,0.983,0.645
0.364,0.412,0.498,0.673,0.268,0.866,0.378,0.325,0.934,0.626
0.272,0.088,0.875,0.221,0.217,0.734,0.923,0.579,0.459,0.850
0.783,0.773,0.923,0.138,0.202,0.112,0.295,0.217,0.086,0.466
0.424,0.661,0.259,0.211,0.734,0.866,0.167,0.120,0.947,0.858
0.449,0.554,0.224,0.823,0.075,0.645,0.095,0.371,0.313,0.272
0.250,0.819,0.500,0.044,0.278,0.442,0.883,0.936,0.687,0.961
0.428,0.976,0.393,0.441,0.325,0.498,0.296,0.637,0.030,0.380
0.018,0.411,0.143,0.358,0.819,0.478,0.285,0.958,0.586,0.697
0.019,0.417,0.187,0.388,0.888,0.820,0.083,0.476,0.201,0.838
0.738,0.866,0.884,0.400,0.317,0.416,0.486,0.791,0.532,0.025
0.901,0.294,0.184,0.603,0.173,0.549,0.106,0.383,0.210,0.937
0.273,0.269,0.452,0.013,0.736,0.862,0.351,0.236,0.656,0.096
0.502,0.196,0.443,0.540,0.572,0.772,0.420,0.055,0.334,0.250
0.780,0.396,0.571,0.871,0.904,0.003,0.519,0.378,0.665,0.868
0.551,0.921,0.791,0.844,0.941,0.412,0.042,0.110,0.652,0.829
0.621,0.277,0.823,0.320,0.662,0.510,0.906,0.383,0.238,0.830
0.629,0.566,0.162,0.862,0.384,0.793,0.174,0.021,0.309,0.500
0.259,0.379,0.732,0.115,0.554,0.875,0.264,0.814,0.451,0.506
0.161,0.744,0.805,0.930,0.057,0.562,0.282,0.008,0.344,0.330
0.858,0.077,0.008,0.871,0.354,0.990,0.999,0.865,0.292,0.855
0.860,0.594,0.004,0.951,0.625,0.910,0.476,0.139,0.236,0.921
0.572,0.987,0.705,0.113,0.261,0.361,0.660,0.233,0.727,0.081
0.427,0.354,0.557,0.186,0.604,0.134,0.765,0.162,0.434,0.017
0.167,0.057,0.737,0.667,0.126,0.933,0.469,0.736,0.768,0.101
0.707,0.971,0.061,0.393,0.408,0.637,0.812,0.347,0.012,0.212
0.307,0.086,0.192,0.917,0.077,0.766,0.289,0.549,0.425,0.964
0.820,0.551,0.700,0.216,0.105,0.702,0.219,0.247,0.933,0.429
0.605,0.022,0.535,0.017,0.271,0.122,0.822,0.221,0.465,0.769
0.574,0.900,0.408,0.669,0.683,0.967,0.029,0.655,0.513,0.552
0.909,0.332,0.680,0.243,0.040,0.490,0.794,0.554,0.398,0.420
0.650,0.782,0.241,0.573,0.891,0.846,0.422,0.716,0.213,0.947
0.077,0.140,0.127,0.558,0.345,0.901,0.717,0.865,0.672,0.267
0.771,0.933,0.159,0.657,0.284,0.440,0.396,0.442,0.442,0.607
0.028,0.833,0.811,0.642,0.017,0.194,0.805,0.245,0.856,0.865
0.386,0.122,0.469,0.913,0.825,0.869,0.210,0.503,0.845,0.384
0.902,0.348,0.950,0.910,0.746,0.233,0.782,0.451,0.292,0.205
0.661,0.580,0.930,0.530,0.750,0.047,0.033,0.379,0.201,0.118
0.544,0.093,0.539,0.589,0.015,0.416,0.351,0.066,0.314,0.948
0.076,0.554,0.903,0.376,0.722,0.794,0.137,0.774,0.297,0.495
0.940,0.073,0.892,0.717,0.951,0.003,0.944,0.104,0.810,0.102
0.382,0.083,0.424,0.740,0.252,0.554,0.828,0.208,0.600,0.987
0.489,0.384,0.075,0.420,0.644,0.134,0.099,0.923,0.169,0.697
0.687,0.497,0.987,0.555,0.276,0.278,0.703,0.224,0.282,0.985
0.423,0.917,0.049,0.220,0.343,0.350,0.895,0.538,0.957,0.522
0.085,0.189,0.862,0.740,0.956,0.171,0.899,0.711,0.370,0.869
0.859,0.190,0.305,0.670,0.240,0.095,0.168,0.656,0.059,0.680
0.040,0.708,0.121,0.406,0.084,0.420,0.982,0.663,0.857,0.243
0.003,0.210,0.845,0.381,0.015,0.846,0.588,0.437,0.122,0.590
0.158,0.248,0.411,0.601,0.180,0.351,0.114,0.021,0.116,0.143
0.117,0.924,0.732,0.475,0.406,0.227,0.861,0.154,0.814,0.330
0.554,0.208,0.899,0.745,0.061,0.428,0.159,0.858,0.091,0.874
0.955,0.407,0.316,0.814,0.457,0.401,0.371,0.242,0.203,0.393
0.168,0.224,0.615,0.444,0.084,0.439,0.648,0.662,0.844,0.807
0.677,0.727,0.641,0.236,0.295,0.029,0.255,0.485,0.628,0.038
0.602,0.987,0.097,0.791,0.353,0.014,0.624,0.536,0.324,0.148
0.575,0.946,0.677,0.569,0.617,0.629,0.618,0.124,0.906,0.499
0.116,0.468,0.487,0.604,0.400,0.724,0.682,0.755,0.400,0.630
0.007,0.640,0.883,0.089,0.173,0.518,0.891,0.625,0.868,0.828
0.550,0.152,0.986,0.304,0.558,0.159,0.441,0.544,0.472,0.347
0.744,0.573,0.474,0.881,0.020,0.205,0.146,0.332,0.315,0.545
0.635,0.244,0.158,0.546,0.323,0.218,0.008,0.791,0.841,0.663
0.216,0.198,0.845,0.004,0.767,0.221,0.674,0.237,0.981,0.023
0.496,0.365,0.052,0.666,0.961,0.373,0.012,0.137,0.774,0.317
0.778,0.513,0.992,0.211,0.735,0.270,0.412,0.195,0.664,0.390
0.496,0.546,0.588,0.861,0.583,0.279,0.607,0.418,0.838,0.639
0.873,0.874,0.069,0.350,0.430,0.827,0.289,0.682,0.093,0.595
0.279,0.926,0.069,0.425,0.194,0.288,0.123,0.808,0.959,0.204
0.479,0.245,0.835,0.189,0.601,0.469,0.232,0.049,0.340,0.542
0.170,0.173,0.582,0.834,0.011,0.512,0.557,0.690,0.776,0.605
0.275,0.181,0.434,0.405,0.378,0.179,0.586,0.131,0.295,0.762
0.768,0.833,0.680,0.531,0.657,0.005,0.003,0.687,0.727,0.718
0.341,0.340,0.497,0.516,0.682,0.169,0.733,0.449,0.947,0.076
0.932,0.480,0.579,0.717,0.250,0.643,0.120,0.517,0.721,0.055
0.100,0.029,0.160,0.752,0.220,0.287,0.267,0.381,0.472,0.639
0.815,0.668,0.794,0.357,0.111,0.701,0.849,0.136,0.428,0.174
0.435,0.310,0.631,0.997,0.071,0.752,0.296,0.221,0.480,0.560
0.795,0.198,0.184,0.001,0.989,0.065,0.888,0.556,0.959,0.249
0.371,0.212,0.439,0.442,0.619,0.734,0.681,0.389,0.795,0.159
0.287,0.101,0.338,0.706,0.297,0.434,0.863,0.348,0.068,0.382
0.703,0.478,0.600,0.572,0.015,0.906,0.816,0.868,0.819,0.716
0.801,0.371,0.919,0.301,0.575,0.540,0.846,0.346,0.614,0.196
0.298,0.518,0.179,0.118,0.015,0.586,0.533,0.914,0.634,0.321
0.038,0.551,0.831,0.332,0.529,0.091,0.067,0.693,0.571,0.991
0.427,0.905,0.187,0.537,0.863,0.167,0.205,0.171,0.229,0.703
0.992,0.434,0.357,0.728,0.332,0.362,0.218,0.388,0.668,0.743
0.609,0.848,0.747,0.952,0.233,0.917,0.148,0.368,0.475,0.122
0.097,0.006,0.844,0.597,0.214,0.870,0.939,0.584,0.803,0.927
0.817,0.605,0.909,0.193,0.439,0.790,0.286,0.301,0.735,0.660
0.104,0.968,0.707,0.879,0.043,0.693,0.357,0.306,0.035,0.694
0.841,0.569,0.954,0.654,0.135,0.839,0.849,0.546,0.166,0.478
0.402,0.427,0.398,0.626,0.922,0.492,0.494,0.920,0.150,0.942
0.492,0.650,0.575,0.697,0.955,0.767,0.373,0.621,0.089,0.940
0.707,0.308,0.240,0.710,0.353,0.705,0.761,0.736,0.470,0.017
0.868,0.343,0.093,0.443,0.159,0.404,0.569,0.549,0.674,0.102
0.718,0.289,0.320,0.640,0.627,0.040,0.204,0.608,0.245,0.140
0.848,0.598,0.559,0.746,0.934,0.303,0.432,0.571,0.752,0.652
0.655,0.663,0.541,0.541,0.739,0.743,0.773,0.703,0.085,0.181
0.204,0.409,0.331,0.952,0.380,0.025,0.322,0.768,0.399,0.323
0.764,0.053,0.625,0.561,0.346,0.522,0.491,0.255,0.742,0.569
0.619,0.455,0.211,0.207,0.306,0.352,0.779,0.901,0.974,0.515
0.476,0.673,0.182,0.944,0.599,0.559,0.948,0.866,0.153,0.847
0.588,0.542,0.066,0.566,0.703,0.401,0.377,0.118,0.300,0.971
0.586,0.356,0.780,0.568,0.584,0.156,0.103,0.369,0.444,0.875
0.821,0.401,0.108,0.936,0.167,0.453,0.087,0.002,0.829,0.112
0.587,0.069,0.768,0.598,0.313,0.173,0.056,0.707,0.360,0.179
0.664,0.556,0.505,0.513,0.244,0.395,0.143,0.086,0.379,0.803
0.819,0.335,0.709,0.970,0.174,0.985,0.410,0.024,0.483,0.516
0.950,0.678,0.429,0.455,0.807,0.096,0.813,0.271,0.243,0.348
0.738,0.775,0.922,0.368,0.574,0.574,0.347,0.128,0.037,0.547
0.494,0.380,0.393,0.351,0.506,0.884,0.437,0.381,0.384,0.674
0.841,0.419,0.187,0.829,0.533,0.093,0.082,0.205,0.400,0.160
0.966,0.959,0.372,0.114,0.713,0.311,0.815,0.691,0.186,0.074
0.565,0.756,0.951,0.541,0.752,0.059,0.408,0.862,0.384,0.366
0.582,0.971,0.356,0.022,0.240,0.911,0.231,0.616,0.119,0.791
0.633,0.387,0.862,0.129,0.034,0.949,0.468,0.187,0.351,0.712
0.882,0.100,0.651,0.466,0.543,0.179,0.079,0.518,0.509,0.987
0.359,0.627,0.541,0.901,0.143,0.032,0.895,0.297,0.046,0.251
0.925,0.420,0.748,0.155,0.720,0.405,0.171,0.094,0.716,0.123
0.550,0.138,0.480,0.874,0.436,0.558,0.468,0.937,0.815,0.037
0.861,0.581,0.430,0.409,0.189,0.417,0.087,0.840,0.942,0.155
0.226,0.533,0.984,0.160,0.298,0.803,0.599,0.009,0.297,0.374
0.498,0.606,0.537,0.888,0.903,0.538,0.678,0.075,0.119,0.981
0.503,0.906,0.899,0.085,0.191,0.896,0.562,0.462,0.708,0.710
0.116,0.001,0.231,0.654,0.550,0.293,0.053,0.522,0.767,0.551
0.137,0.082,0.463,0.646,0.621,0.441,0.127,0.617,0.065,0.783
0.546,0.163,0.338,0.394,0.339,0.607,0.832,0.283,0.288,0.524
0.069,0.240,0.905,0.096,0.071,0.860,0.842,0.560,0.989,0.250
0.278,0.979,0.652,0.474,0.731,0.194,0.902,0.970,0.737,0.550
0.593,0.510,0.634,0.246,0.216,0.062,0.504,0.632,0.209,0.061
0.951,0.026,0.290,0.346,0.320,0.080,0.066,0.290,0.259,0.178
0.027,0.096,0.486,0.469,0.182,0.976,0.752,0.272,0.317,0.840
0.670,0.115,0.449,0.719,0.291,0.235,0.643,0.695,0.490,0.996
0.130,0.157,0.383,0.891,0.551,0.786,0.274,0.117,0.347,0.593
0.830,0.146,0.443,0.930,0.848,0.709,0.462,0.789,0.377,0.842
0.367,0.127,0.404,0.504,0.229,0.473,0.846,0.367,0.368,0.866
0.728,0.523,0.275,0.576,0.524,0.522,0.153,0.419,0.770,0.858
0.343,0.810,0.674,0.137,0.742,0.923,0.373,0.057,0.929,0.116
0.069,0.240,0.657,0.327,0.778,0.312,0.919,0.123,0.717,0.562
0.607,0.758,0.454,0.970,0.622,0.390,0.362,0.188,0.003,0.931
0.922,0.691,0.965,0.846,0.806,0.538,0.455,0.587,0.153,0.727
0.862,0.455,0.268,0.166,0.770,0.267,0.238,0.717,0.215,0.509
0.931,0.460,0.462,0.423,0.416,0.722,0.806,0.295,0.444,0.369
0.230,0.017,0.661,0.354,0.323,0.752,0.335,0.408,0.666,0.318
0.543,0.779,0.140,0.542,0.261,0.595,0.594,0.996,0.465,0.813
0.818,0.294,0.577,0.263,0.819,0.998,0.855,0.808,0.912,0.276
0.365,0.521,0.988,0.912,0.272,0.728,0.152,0.838,0.995,0.559
0.082,0.906,0.016,0.396,0.352,0.462,0.333,0.446,0.127,0.732
0.018,0.924,0.216,0.716,0.840,0.762,0.278,0.772,0.233,0.219
0.531,0.841,0.576,0.814,0.012,0.638,0.266,0.610,0.300,0.567
0.153,0.107,0.380,0.966,0.513,0.657,0.918,0.172,0.031,0.757
0.117,0.349,0.601,0.264,0.553,0.871,0.659,0.019,0.010,0.659
0.212,0.835,0.922,0.263,0.635,0.732,0.254,0.236,0.515,0.542
0.353,0.997,0.537,0.597,0.092,0.561,0.355,0.258,0.359,0.090
0.905,0.274,0.663,0.393,0.370,0.238,0.818,0.374,0.308,0.620
0.947,0.106,0.759,0.941,0.555,0.224,0.268,0.210,0.115,0.905
0.545,0.015,0.591,0.014,0.330,0.312,0.640,0.948,0.894,0.259
0.651,0.115,0.596,0.932,0.748,0.745,0.367,0.275,0.792,0.045
0.911,0.253,0.962,0.980,0.225,0.874,0.671,0.655,0.564,0.567
0.283,0.996,0.288,0.889,0.836,0.174,0.363,0.584,0.075,0.755
0.678,0.821,0.664,0.819,0.588,0.813,0.471,0.112,0.656,0.597
0.402,0.717,0.256,0.749,0.688,0.063,0.923,0.788,0.813,0.443
0.085,0.350,0.069,0.604,0.583,0.879,0.332,0.037,0.483,0.272
0.064,0.261,0.875,0.451,0.774,0.452,0.517,0.497,0.186,0.212
0.302,0.764,0.169,0.156,0.836,0.107,0.765,0.417,0.731,0.440
0.315,0.716,0.346,0.759,0.461,0.431,0.988,0.360,0.280,0.981
0.462,0.665,0.271,0.891,0.661,0.175,0.956,0.526,0.638,0.164
0.673,0.966,0.867,0.204,0.132,0.549,0.247,0.783,0.400,0.185
0.807,0.849,0.111,0.280,0.430,0.327,0.990,0.818,0.378,0.134
0.199,0.618,0.561,0.025,0.098,0.309,0.984,0.668,0.388,0.995
0.956,0.123,0.878,0.739,0.584,0.889,0.553,0.719,0.789,0.373
0.425,0.455,0.819,0.624,0.874,0.347,0.021,0.867,0.798,0.853
0.105,0.430,0.385,0.579,0.973,0.677,0.621,0.549,0.858,0.669
0.103,0.998,0.714,0.376,0.897,0.131,0.537,0.211,0.503,0.246
0.954,0.511,0.081,0.723,0.787,0.492,0.343,0.199,0.690,0.101
0.951,0.077,0.693,0.969,0.455,0.019,0.380,0.193,0.387,0.821
0.573,0.851,0.227,0.597,0.246,0.843,0.822,0.823,0.748,0.786
0.761,0.066,0.934,0.378,0.293,0.668,0.850,0.007,0.985,0.466
0.549,0.500,0.381,0.828,0.194,0.650,0.486,0.256,0.776,0.272
0.919,0.784,0.248,0.441,0.473,0.521,0.895,0.631,0.241,0.917
0.811,0.889,0.793,0.820,0.025,0.317,0.171,0.588,0.832,0.195
0.182,0.537,0.805,0.855,0.386,0.043,0.513,0.997,0.037,0.456
0.043,0.382,0.556,0.806,0.474,0.262,0.149,0.029,0.189,0.375
0.398,0.080,0.479,0.089,0.251,0.102,0.502,0.441,0.403,0.072
0.941,0.577,0.009,0.583,0.701,0.407,0.782,0.852,0.298,0.568
0.699,0.618,0.465,0.704,0.301,0.897,0.724,0.235,0.227,0.756
0.345,0.770,0.072,0.081,0.714,0.597,0.190,0.371,0.522,0.032
0.046,0.287,0.029,0.217,0.615,0.265,0.906,0.713,0.402,0.339
0.756,0.897,0.198,0.667,0.543,0.083,0.363,0.965,0.263,0.186
0.957,0.821,0.634,0.800,0.957,0.841,0.492,0.641,0.880,0.607
0.985,0.640,0.187,0.456,0.608,0.942,0.559,0.952,0.148,0.499
0.500,0.627,0.607,0.480,0.326,0.868,0.750,0.619,0.225,0.403
0.952,0.335,0.853,0.721,0.498,0.022,0.236,0.664,0.906,0.021
0.213,0.892,0.103,0.374,0.278,0.928,0.324,0.223,0.679,0.823
0.789,0.109,0.507,0.892,0.023,0.232,0.323,0.565,0.920,0.383
